p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,Class
0,0.004497255,0.091408627,0.130477778,0.096848627,0.00899451,0.001029412,0,0,0,0,0.008426405,0.083429412,0.099396601,0.085197908,0.013392549,0.000935163,0,0,0,-0.09202732,-0.015381961,0.184153856,0.171688758,0.208399608,0.010543268,-0.092868235,-0.093701569,-0.093701569,-0.093701569,0.017583137,0.037741046,0.159221046,0.101868758,0.16155268,0.057282353,0.017583137,0.017583137,0.017583137,0.017583137,0.288327059,0.293739346,0.070933333,0.066151373,0.054311895,0.293645098,0.288327059,0.288327059,0.288327059,0.288327059,0.825818039,0.833770588,0.279499739,0.09948902,0.259802614,0.835829412,0.825818039,0.825818039,0.825818039,0.825818039,0.012315294,0.04076915,0.307577778,0.303876209,0.307374118,0.066102092,0.012315294,0.012315294,0.012315294,0.012315294,-1.11E-16,-1.11E-16,0.04533817,0.099372941,0.053940523,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,serbia
2.78E-17,2.78E-17,0.074431242,0.128103268,0.090919608,0.005710196,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.005512941,0.007383268,0.105495556,0.134949542,0.118396732,0.019393072,0.005512941,0.005512941,0.005512941,0.005512941,-0.071283922,-0.054477386,0.156854902,0.194231634,0.210257124,0.00285451,-0.071283922,-0.071283922,-0.071283922,-0.071283922,0.01885268,0.016548758,0.181133725,0.153186797,0.19774,0.064681438,0.018378824,0.018378824,0.018378824,0.018378824,0.260057647,0.264534771,0.085329935,0.079819085,0.054051634,0.265375686,0.260057647,0.260057647,0.260057647,0.260057647,0.823295294,0.831059346,0.320143791,0.086302745,0.249315033,0.835271242,0.823295294,0.823295294,0.823295294,0.823295294,0.011481961,0.014600261,0.290217255,0.310258693,0.294954641,0.065735033,0.011481961,0.011481961,0.011481961,0.011481961,-1.11E-16,0.001029412,0.036465621,0.083118562,0.047682353,0.000935163,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,serbia
-0.006964575,0.00760183,0.084889935,0.15002,0.097552418,-0.001331111,-0.002222222,0.008636209,0.000372026,-0.001944444,0.015054248,0.012452418,0.108455163,0.144737778,0.10232915,0.023671503,0.01440183,0.010683922,0.004093987,0.006719477,0.015116471,0.005818954,0.116563137,0.166074118,0.246156601,0.105984837,0.00720902,-0.006047451,-0.011490719,-0.003916732,-0.004279346,0.018723268,0.159419477,0.195653464,0.250881307,0.102486667,0.003353595,-0.011103007,0.026262876,0.037624837,0.153183529,0.135003922,0.08801634,0.128225359,0.034121438,0.171925621,0.16117281,0.140845752,0.228940654,0.232589412,0.742895425,0.75804366,0.365310065,0.114327059,0.170753987,0.777458301,0.75361085,0.699768105,0.77845268,0.838409804,0.116151373,0.01420549,0.305125621,0.378623791,0.284403399,0.100724837,0.03389268,0.077029935,0.051441699,0.00288719,0.023435163,9.42E-05,0.025832157,0.1468,0.105174771,-0.003921569,0.081045752,0.067879608,0.054901961,-0.006535948,serbia
0.008872549,0.026163922,0.116473987,0.103672549,0.057596471,0.008927974,-0.013120915,0.015070327,0.017476078,-0.000473856,0.014580131,0.029751111,0.040441699,0.022239085,-0.014600915,-0.007560131,0.023584837,0.027845752,0.004734771,0.011689412,-0.038910327,-0.006023137,0.030862484,0.035441569,0.079003529,-0.01647098,-0.029983791,-0.040118301,-0.053577124,-0.037735033,0.034403007,0.02205268,0.069143137,0.093985621,0.142397386,0.050260915,0.011635163,-0.001221438,0.016479346,0.02163634,0.034726013,-0.00187268,0.01914915,0.104268497,0.065662353,0.014862876,0.004087582,0.012699869,0.023842222,0.020471242,0.286518562,0.24826549,0.095713333,-0.020506536,0.12015281,0.318454248,0.287458693,0.308046667,0.347978954,0.33787098,0.60702902,0.589716078,0.257712157,0.088440915,0.253641438,0.694631111,0.647003922,0.687182222,0.762388758,0.743143007,0.016519608,0.019508627,0.184179346,0.159731111,0.185111895,0.003108366,0.01894549,0.030060392,0.019602876,-0.005985359,serbia
0.008088235,0.008284314,0.097948105,0.156003007,0.113407059,0.014183007,0.008088235,0.008088235,0.008088235,0.008088235,0.005512941,0.007661046,0.10856366,0.134539608,0.121457255,0.020802092,0.005512941,0.005512941,0.005512941,0.005512941,-0.069805752,-0.057356993,0.148099085,0.18360549,0.200749673,-3.27E-05,-0.071283922,-0.071283922,-0.071283922,-0.069805752,0.018574902,0.016548758,0.192062484,0.168213072,0.212679608,0.066740261,0.018574902,0.01754549,0.01754549,0.01754549,0.246239085,0.252586536,0.068703529,0.073749412,0.033974902,0.252775033,0.24940902,0.24940902,0.24940902,0.247824052,0.825354118,0.82918902,0.32032732,0.093521176,0.262684837,0.833306667,0.823295294,0.823295294,0.823295294,0.825354118,0.012226013,0.011948235,0.279948235,0.299907974,0.282728627,0.059660392,0.011481961,0.011481961,0.011481961,0.012226013,-0.023529412,-0.022222222,0.008818562,0.049679608,0.018638824,-0.0225,-0.023529412,-0.023529412,-0.023529412,-0.023529412,serbia
0.007410719,0.010310458,0.123825752,0.213843137,0.161572549,0.038965621,0.027721176,0.017893333,0.011062092,0.012843137,0.000475294,0.010408497,0.134620784,0.178038039,0.168574379,0.051595425,0.019762484,-0.011481961,-0.064405621,-0.049997386,0.017701438,0.108823268,0.265600131,0.255663268,0.298569804,0.160129281,0.053009412,0.055753987,0.033032026,0.008821307,0.066101176,0.104825882,0.209453595,0.157252157,0.1699,0.093353464,0.064100784,0.057547059,0.048388758,0.041956993,0.239118693,0.253859869,0.081158301,0.067458562,0.032667712,0.223520523,0.239802614,0.252996471,0.250488889,0.232684575,0.676981569,0.710154118,0.26875281,0.110772288,0.186069804,0.641558824,0.691223529,0.740246013,0.748598301,0.706789542,0.010174771,0.007654641,0.26490183,0.262805359,0.219462092,0.04499098,0.008393725,0.008393725,0.008393725,0.007180784,-0.040245098,-0.049489673,-0.014338824,0.028384967,0.002295163,-0.032679739,-0.036601307,-0.043137255,-0.048366013,-0.044166667,serbia
-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-2.08E-17,-0.023046144,0,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-0.844428235,0.281476078,0.844428235,0.004596209,-0.844428235,-0.844428235,-0.844428235,-0.844428235,-0.844428235,-0.844428235,-1.39E-17,0.004596209,-0.004596209,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,0.042136863,0.042136863,0.042136863,0.042136863,0.042136863,0.042136863,0.042136863,0.042136863,0.042136863,0.042136863,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,slovenia
0.019513595,0.019141569,0.019141569,0.018206405,0.015686275,0.015686275,0.015686275,0.015686275,0.015686275,0.015686275,0.012883399,-0.111005098,-0.111191242,0.002892157,0.002892157,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-0.395860784,0.568306405,0.566999216,-0.403793203,-0.566207582,-0.571247843,-0.571247843,-0.571247843,-0.571247843,-0.571247843,0.051620523,-0.253796471,-0.259303007,0.054079085,0.055483137,0.055483137,0.055483137,0.055483137,0.055483137,0.055483137,0.019741046,-0.003239477,-0.004824444,0.020108105,0.015913725,0.015913725,0.015913725,0.015913725,0.015913725,0.015913725,0.086470458,0.092145621,0.092145621,0.086812418,0.085877255,0.085877255,0.085877255,0.085877255,0.085877255,0.085877255,6.94E-18,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,6.94E-18,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,slovenia
-1.11E-16,0.003549542,0.006069673,0.00382732,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,0.005608366,-0.085424183,-0.137218562,-0.007778954,0.002520131,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-0.384188235,0.140306013,0.489078431,-0.08399268,-0.382603268,-0.387276471,-0.387276471,-0.387276471,-0.387276471,-0.387276471,0.071320261,-0.069129542,-0.094793072,0.049971373,0.057761961,0.057394902,0.057394902,0.057394902,0.057394902,0.057394902,0.004711373,0.007628627,-0.112078562,0.010029412,0.004344314,0.004344314,0.004344314,0.004344314,0.004344314,0.004344314,0.04986549,0.064068627,0.068357255,0.052851895,0.049959739,0.04986549,0.04986549,0.04986549,0.04986549,0.04986549,0.000230196,0.000230196,0.000230196,0.000230196,0.000230196,0.000230196,0.000230196,0.000230196,0.000230196,0.000230196,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,slovenia
-0.018300654,-0.041006667,0.016130065,0.020530458,-0.015686275,0.023529412,0.066666667,0.065359477,0.08496732,0.060130719,0.197360784,-0.129327059,-0.446748366,-0.080827451,0.035993203,0.040723922,0.030360654,0.052582876,0.012337778,0.124068889,-0.179868497,0.12916719,0.422917516,-0.081067582,-0.301382876,-0.312279216,-0.302000261,-0.260348758,-0.172955556,-0.178390327,0.036190719,-0.050647712,-0.130456863,0.027839346,0.048836078,0.033109804,-0.006587974,0.022808366,0.050612157,0.056428889,-0.000364444,0.000196078,0.003620784,0.015771503,0.001413987,0.001907712,0.006308105,0.017453072,0.00949817,-0.006414248,-0.019251634,-0.016962092,-0.015825882,-2.63E-05,0.019072418,0.033428105,0.03388183,0.013313987,-0.018410719,-0.024836732,-0.004711503,-0.000244575,0.008113856,0.008845359,0.001848105,-0.002732026,-0.006241307,-0.024635556,0.004911895,0.011415163,0.001016863,0.003251634,0.000751634,0.009563791,0.011982092,0.026662876,0.036884052,0.035008758,0.035477647,0.023582222,slovenia
-1.11E-16,0.002520131,0.006997255,0.004477124,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,0.000277778,8.43E-05,-0.30753451,-0.111609412,0.001212941,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-0.346071765,-0.132989804,0.298758562,0.080718039,-0.345610458,-0.34775098,-0.34775098,-0.34775098,-0.34775098,-0.34775098,0.036195686,0.043401569,-0.259477255,-0.000583268,0.039278954,0.036195686,0.036195686,0.036195686,0.036195686,0.036195686,-0.001609804,0.001289935,0.010472941,0.007201176,-0.001609804,-0.001609804,-0.001609804,-0.001609804,-0.001609804,-0.001609804,-0.022832157,-0.022832157,-0.022832157,-0.022832157,-0.022832157,-0.022832157,-0.022832157,-0.022832157,-0.022832157,-0.022832157,0.00087098,0.00087098,0.00087098,0.00087098,0.00087098,0.00087098,0.00087098,0.00087098,0.00087098,0.00087098,0.000739085,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,slovenia
0.006441699,0.01026902,0.007748889,0.003921569,0.003921569,0.003921569,0.003921569,0.003921569,0.003921569,0.003921569,-0.051566275,-0.362518693,-0.193791895,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-0.101439869,0.448881307,0.158928497,-0.432458824,-0.438992157,-0.438992157,-0.440862484,-0.438992157,-0.438992157,-0.440768235,0.047128235,-0.267726536,-0.045004314,0.056268627,0.047862353,0.047862353,0.047862353,0.047862353,0.047862353,0.047862353,0.009910588,0.023007582,0.018245098,0.005242353,0.005242353,0.005242353,0.005242353,0.005242353,0.005242353,0.005148105,0.017591895,0.014225882,0.017502614,0.017874641,0.017780392,0.017874641,0.017874641,0.017780392,0.017780392,0.017408366,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000739085,0.000833333,0.000833333,0.000833333,0.000833333,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,slovenia
-0.192693333,-0.194744314,-0.010628497,0.01904732,0.035378431,0.005501569,0.023435163,0.039121438,0.031650327,-0.013917778,0.261146275,0.32083817,0.113674379,-0.018573464,0.007249935,0.066167712,0.033115948,0.031064706,0.046880261,0.124726013,0.298741569,0.530559477,0.13606902,-0.372477516,-0.43755098,-0.455296078,-0.396619346,-0.381972418,-0.377540261,-0.283116471,-0.061964183,-0.294513987,0.010148497,0.038501699,0.012565621,0.033166144,0.020716601,0.029896993,0.024561438,0.011171765,0.019388105,0.025396209,-0.004972026,0.019906667,0.011105882,-0.003682876,0.004366275,-0.032238301,-0.028459739,0.011801176,-0.037127451,-0.041123137,-0.039734248,-0.037519608,-0.041066275,-0.026100654,-0.039142222,0.010731503,0.012316471,0.004929673,0.011073203,0.014762222,-0.006417778,0.013124444,0.020419608,0.020981307,0.027595163,0.010320392,0.032711895,0.032997255,0.002125359,0.00929098,0.003162353,-0.007239739,0.00697451,0.005017516,0.014316078,0.022766144,-0.004836601,-0.000547974,slovenia
-0.036601307,0.177229542,0.169746144,0.001674248,0.082352941,0.116062092,-0.035294118,0.045751634,0.058823529,-0.013071895,0.221631895,0.190755425,-0.243296863,-0.144734248,0.050243137,0.028162876,0.16728549,0.079187974,0.029792549,0.067567059,-0.111520784,-0.301234379,0.262953333,0.101573856,-0.410217124,-0.246148758,-0.265865752,-0.329560915,-0.370951895,-0.137984444,0.038330065,-0.057466797,-0.153980392,-0.033500523,0.067167712,0.018585621,0.048231765,0.003254118,0.092500131,0.064255425,-0.056411765,0.080791634,0.118375033,0.015673333,-0.002697516,0.00321085,-0.003895556,0.041283137,0.072519216,0.019383268,0.02820732,0.047167059,-0.041772157,0.004712157,-0.036465752,-0.056888235,-0.054464967,-0.078838562,-0.063309542,-0.100236209,0.078514902,0.015325098,0.084837255,0.082779869,0.001167712,0.008298693,0.026411634,0.070964052,0.031008758,0.005691242,0.013166144,0.011221699,-0.070696209,0.021910327,0.010111765,0.020400915,0.09687268,0.061205359,-0.010756601,0.045895817,slovenia
0.002336601,0.003271765,-0.056186928,0.006163922,0.005228758,0,0,0,0,0,0.026508497,0.014487974,0.016164575,0.01314366,0.02351451,0.02351451,0.02351451,0.02351451,0.02351451,0.02351451,-0.608962222,0.143917124,0.527007974,-0.196817647,-0.607655033,-0.611482353,-0.611482353,-0.611482353,-0.611482353,-0.611482353,0.050566013,-0.073770065,-0.217877124,0.038370065,0.037486536,0.037764314,0.037764314,0.037764314,0.037764314,0.037764314,0.010031373,0.01171817,-0.041008758,0.011048235,0.010031373,0.010031373,0.010031373,0.010031373,0.010031373,0.010031373,0.033462092,0.04297451,0.043991373,0.03513634,0.033367843,0.032526928,0.03243268,0.03243268,0.03243268,0.032526928,-0.000588235,-0.000588235,-0.000588235,-0.000588235,-0.000588235,-0.000588235,-0.000588235,-0.000588235,-0.000588235,-0.000588235,0,0,0,0,0,0,0,0,0,0,slovenia
-1.11E-16,0.006441699,0.019602876,0.014468366,0.00130719,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,0.001401438,-0.003276732,-0.134994902,-0.124498039,0.001584967,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,-0.615433987,-0.321264052,0.497180131,0.210935033,-0.600782092,-0.615617516,-0.61626732,-0.617202484,-0.61626732,-0.617202484,0.02147085,0.026057386,-0.246604575,-0.066652288,0.026434379,0.020629935,0.020629935,0.019694771,0.021565098,0.020629935,0.010418431,0.01121268,0.021791634,0.021052549,0.011542092,0.010606928,0.010606928,0.010701176,0.01051268,0.010606928,0.010802092,0.010802092,0.010802092,0.010802092,0.010707843,0.010707843,0.00977268,0.00977268,0.010707843,0.01089634,-0.00087098,-0.00087098,-0.00087098,-0.00087098,-0.00087098,-0.00087098,-0.00087098,-0.00087098,-0.00087098,-0.00087098,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,slovenia
-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,0.484633464,0.726950196,0.242316732,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,0.484633464,0.484633464,0.242316732,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,0.242316732,6.94E-17,-2.78E-17,0.242316732,0.484633464,0.242316732,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,1.11E-16,0.044517386,0.044517386,0.044517386,-0.242316732,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,0.484633464,0.484633464,0.242316732,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-0.059668235,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,-2.78E-17,turkey
0.023168758,0.006694379,0.008577255,0.014934641,0.012982614,0.009532288,0.030399477,0.042977386,0.016499477,-0.008760523,0.018158562,0.027395556,0.335880654,0.485204314,0.254870196,0.025379608,0.017702484,0.044743268,0.06803634,0.039410327,0.013974379,0.171362353,0.367489542,0.215199608,0.045501307,0.072869412,0.038162353,0.010251503,0.003164967,0.027383007,0.010653595,0.126386275,-0.010383399,0.002438431,0.115610719,0.3421,0.201971895,0.007190719,-0.006079608,0.007361699,0.000290327,-0.010839739,0.048394902,0.157387974,-0.012960131,-0.266224052,-0.006818693,-0.001949412,0.005136863,-0.000287712,-0.004925882,0.007419477,-0.009859085,0.407640392,0.200533987,-0.008460261,-0.007267451,0.008019085,0.009981046,-0.008857386,-0.003896471,0.009842745,-0.008090588,-0.070122876,-0.012205882,-0.009338824,-0.00682366,-0.000106797,-0.00130719,0.02560719,-0.002785359,-0.011558431,-0.008368627,-0.005245098,-0.005965229,-0.004186797,-0.003809804,-0.020395948,0.028117124,0.033509281,turkey
0,0,0.005147059,0.006176471,0.004023399,0,0,0,0,0,0.000935163,0.001029412,0.296836732,0.477017908,0.265783399,0.008046797,0.002058824,0,0,0,0.003088235,0.297491503,0.534830719,0.42696366,0.13079451,0.046874118,0.031155163,0.001964575,0,0,0.004117647,0.218524706,0.009073595,0.023202353,0.12470732,0.413035948,0.297027843,0.003088235,0,0,0.008515425,-0.053224183,0.223121176,0.310863922,0.062682353,-0.269709935,-0.052016209,0.005707582,0,0,0.007672157,0.008044183,0.012732288,0.52286732,0.307041569,0.013565882,0.010477647,0,0,0,0,0.000560523,0.010385752,-0.003085882,0.012536471,0.002993987,0,0,0,0,0,0,0,0.002993987,0,0,0,0,0,0,turkey
0.01105451,0.000277778,-0.008073072,-0.006936863,-0.007961307,-0.007596863,-0.005461307,0.003888889,0.010922614,0.016032026,-0.018653725,-0.016771111,-0.008087059,0.360089281,0.502286405,0.177368105,0.017813072,0.018450327,0.020126928,0.020131895,-0.010367059,-0.005726536,0.237993987,0.387197124,0.273916601,0.085476471,0.045495163,0.019487059,0.018457647,0.018187451,0.012413333,0.017441046,0.166886667,0.020878562,0.035965229,0.366143791,0.355207451,0.01998366,0.014303791,0.007616993,0.019660654,0.027628105,0.016299608,0.175730327,0.198858824,-0.061786013,-0.110278954,0.005868627,0.001118693,-0.000277778,0.018274118,0.027271242,0.019483529,0.198075686,0.564660654,0.187732549,-0.00327817,-0.009278693,-0.015144706,-0.021077255,0.013004183,0.007616993,0.005980392,-0.027571765,-0.131940654,-0.017546405,-0.021332288,-0.024472157,-0.020578301,-0.013430196,-0.008911634,-0.011416601,-0.012056209,-0.011655294,0.000142092,-0.011587582,-0.008239085,-0.002777778,0.004722222,0.009166667,turkey
-0.003055556,-0.006411634,0.262609412,0.63312732,0.605218824,0.349726013,0.00872549,0.011228105,0.01411268,0.011956993,-0.001944444,0.060796863,0.349488497,0.328602353,-0.271651503,0.096126275,0.052702484,0.01441817,0.011592288,0.014512157,0.012654641,0.121963399,0.194664444,-0.12979634,0.028896471,0.059113856,0.241295817,0.198636209,0.018459085,0.011163922,0.010583268,0.082344183,0.071678039,-0.011350065,0.017486013,0.19517098,0.438647582,0.363503137,0.010603399,0.005649804,0.015315425,0.010942745,0.045404706,0.080121961,0.014524967,0.002640915,-0.067757647,0.021243007,0.016009281,0,0.015712549,0.014522353,0.059179216,0.251151373,0.065693856,0.025579477,-0.079934641,-0.005174771,0.000927582,0,0.012560392,0.019488497,-0.145090458,0.441339869,0.691474379,0.292826797,0.018618693,0.004125229,-0.002132941,-0.005,0.004171634,0.014302353,-0.002356732,-0.343357255,-0.207643268,-0.082724967,0.006499477,-0.004724837,-0.008564706,-0.009846536,turkey
0.017366667,0.017014771,0.005457516,0.010564314,-0.000619739,0.006622614,-0.001720654,0.010287712,0.005384575,-0.004918301,0.024843922,0.229933725,0.652788235,0.539336732,0.152554248,0.013926536,0.010392157,0.017537647,0.001776078,-0.001106144,0.047133203,0.427460261,0.379730065,-0.129601438,0.041496863,0.128338562,0.068095817,0.013174902,-0.006977124,-0.010461307,0.086761176,0.146503529,-0.036622876,0.02828902,0.225447843,0.420993464,0.188333595,-6.92E-05,-0.008236471,0.034593856,-0.009732418,-0.052031111,0.292901176,0.135109412,0.029900784,-0.325479346,0.003617255,-0.004979869,0.004734771,0.034127582,0.019341176,-0.08422732,0.451895686,0.579221176,0.185129804,-0.004756078,-0.002663399,-0.010392157,-0.005196078,-0.014082353,0.027448366,0.017550196,0.003946667,-0.00544,0.00991451,0.008075686,0.00260183,0.016136209,0.017165621,0.000915033,-0.013174902,0.000466275,-0.001490719,0.004943399,0.001753333,0.008819739,0.000669935,0.012698431,0.00944183,0.007410719,turkey
-0.011132418,-0.009837778,-0.01236549,-0.003011503,0.002132941,0.006339869,0.001383922,0.018255686,0.031758824,0.005015163,0.001577647,0.064264706,0.55625268,0.62921634,0.223971503,0.01710549,0.01841268,0.009988889,0.026825359,0.032698954,0.0057,0.274128497,0.415288627,-0.058098431,0.017884575,0.096943007,0.035275163,0.004757516,0.006240654,-0.000196078,0.004680784,0.130476209,0.005987974,0.028781176,0.193145752,0.402804967,0.210571634,0.008309412,0.005218824,0.012585752,0.009733333,-0.031899216,0.137701961,0.105150327,-0.026777516,-0.224660392,0.005417255,0.002061438,0.00681634,0.00653098,0.01833098,-0.010487582,0.247793856,0.496204837,0.198355817,0.021701961,0.021518431,0.014496078,0.011678039,-0.000374641,-0.000183529,0.003834902,-0.040325621,-0.271648889,-0.015341961,0.003653725,0.012541438,0.016559869,0.014215686,0.005980392,0.005241307,0.008795817,0.041994641,0.060985359,0.030125752,0.013372157,0.01796366,0.015535425,0.004107712,0.012047712,turkey
-0.012224837,-0.009325098,-0.01027281,-0.007278824,-0.011674248,-0.011383922,-0.012413333,-0.012413333,-0.012413333,-0.012413333,0.003088235,0.061015686,0.549639608,0.630374902,0.244315163,0.004680784,0.002254902,0.002254902,0.002254902,0.002254902,0.004395425,0.30094183,0.440157516,-0.04868,0.017986405,0.07797268,0.033422614,0.000935163,0,0,0.001401438,0.153979608,0.002981438,0.014574902,0.165226405,0.394643399,0.235499216,0.001029412,0,0,0.001773464,-0.023296863,0.150623791,0.113485882,-0.007868235,-0.23256183,-0.001781046,0.004023399,0,0,0.009916863,-0.036220523,0.264771503,0.471226013,0.177428497,0.011879085,0.013565882,0.003088235,0,0,0,0.00991451,-0.068499346,-0.338140131,-0.023210196,0.003088235,0,0,0,0,0,0,0.020955033,0.034895294,0.01796366,0,0,0,0,-0.000277778,turkey
0,0.001029412,0.004117647,0.002058824,0.001029412,0.001029412,0,0,0,0,0.000935163,0.001029412,0.384495163,0.584974248,0.343338824,0.022547843,0.003088235,0,0,0,0.004023399,0.268861438,0.467559477,0.279334118,0.048932941,0.078401307,0.061652941,0.002058824,0,0,0.003088235,0.177457386,0.006831242,0.005615686,0.095893725,0.438289804,0.327428758,0.003088235,0,0,0.011695556,-0.039663268,0.151367582,0.259130458,0.031996078,-0.288415294,-0.062493856,0.007766405,0,0,0.004958562,0.008326928,-0.01383634,0.564398301,0.342592157,0.010571895,0.009542484,0,0,0,0,0.003648758,0.011132418,-0.046591373,0.004117647,0.005147059,0,0,0,0,0,0,0.001029412,0.014595294,0.008418824,0,0,0,0,0,turkey
0.02831085,0.007721176,0.006992288,0.013247843,0.009886797,0.008964183,0.030391895,0.043991634,0.017047451,-0.01146915,0.018726667,0.028886275,0.368531503,0.495126405,0.220282484,0.02369281,0.017511373,0.045395686,0.070931111,0.037468497,0.014718431,0.186051895,0.329416471,0.13651817,0.033540523,0.079919477,0.037892157,0.008663922,0.00260183,0.028228889,0.000367059,0.111235425,-0.017026144,0.000481438,0.159118824,0.338573203,0.172248497,0.006166275,-0.003926536,0.011283268,0.005618301,-0.017482484,0.056642745,0.168250196,-0.006118693,-0.276987059,0.001413987,-0.006903007,0.006719477,-0.001222876,-0.004084967,0.004611634,0.002114248,0.386526928,0.177272418,-0.00984915,-0.005310458,0.009420523,0.010164575,-0.012590458,-0.002874641,0.010031242,-0.008368366,-0.048989281,-0.008648758,-0.007284967,-0.00794732,0.000260261,-0.006900392,0.031113725,-0.004454641,-0.013706536,-0.007441046,-0.008304444,-0.005221176,-0.00362366,-0.001564837,-0.014341438,0.033162353,0.02869281,turkey
